index,season,episode,episode_name,director,writer,character,text,text_w_direction,imdb_rating,total_votes,air_date
119,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Ryan,I heard they might be closing this branch down. That's just the rumor going around. This is my first day. I don't really know.,I heard they might be closing this branch down. That's just the rumor going around. This is my first day. I don't really know.,7.6,3706,2005-03-24
120,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Oscar,"Yeah but Michael, what if they downsize here?","Yeah but Michael, what if they downsize here?",7.6,3706,2005-03-24
121,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,Not gonna happen.,Not gonna happen.,7.6,3706,2005-03-24
122,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Stanley,It could be out of your hands Michael.,It could be out of your hands Michael.,7.6,3706,2005-03-24
123,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"It won't be out of my hands Stanley, OK. I promise you that.","It won't be out of my hands Stanley, OK. I promise you that.",7.6,3706,2005-03-24
124,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Stanley,Can you promise that?,Can you promise that?,7.6,3706,2005-03-24
125,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,On his mother's grave.,On his mother's grave.,7.6,3706,2005-03-24
126,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,No.,No.,7.6,3706,2005-03-24
127,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Phyllis,What?,What?,7.6,3706,2005-03-24
128,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"Well, yeah, it is a promise. And frankly, I'm a little insulted that you have to keep asking about it.","Well, yeah, it is a promise. And frankly, I'm a little insulted that you have to keep asking about it.",7.6,3706,2005-03-24
129,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Stanley,It's just that we need to know.,It's just that we need to know.,7.6,3706,2005-03-24
130,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"I know. Hold on a second. I think Pam wanted to say something. Pam, you had a look that you wanted to ask a question just then.","I know. Hold on a second. I think Pam wanted to say something. Pam, you had a look that you wanted to ask a question just then.",7.6,3706,2005-03-24
131,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,I was in the meeting with Jan and she did say that it could be this branch that gets the axe.,I was in the meeting with Jan and she did say that it could be this branch that gets the axe.,7.6,3706,2005-03-24
132,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Man,Are you sure about that?,Are you sure about that?,7.6,3706,2005-03-24
133,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"Well, Pam maybe you should stick to the ongoing confidentiality agreement of meetings.","Well, Pam maybe you should stick to the ongoing confidentiality agreement of meetings.",7.6,3706,2005-03-24
134,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,"Pam, information is power.","Pam, information is power.",7.6,3706,2005-03-24
135,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Stanley,"You can't say for sure whether it'll be us or them, can you?","You can't say for sure whether it'll be us or them, can you?",7.6,3706,2005-03-24
136,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"No, Stanley. No, you did not see me in there with her. I said if Corporate wants to come in here and interfere, then they're gonna have to go through me. Right? You can go mess with Josh's people, but I'm the head of this family, and you ain't gonna be messing with my chillin.","No, Stanley. No, you did not see me in there with her. I said if Corporate wants to come in here and interfere, then they're gonna have to go through me. Right? You can go mess with Josh's people, but I'm the head of this family, and you ain't gonna be messing with my chillin.",7.6,3706,2005-03-24
137,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,"If I left, what would I do with all this useless information in my head? You know? Tonnage price of manila folders? Um, Pam's favorite flavor of yogurt, which is mixed berry.","If I left, what would I do with all this useless information in my head? You know? Tonnage price of manila folders? Um, Pam's favorite flavor of yogurt, which is mixed berry.",7.6,3706,2005-03-24
138,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,"Jim said mixed berries? Well, yeah, he's on to me. Um...","Jim said mixed berries? Well, yeah, he's on to me. Um... [Laughs]",7.6,3706,2005-03-24
139,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"Watch out for this guy. Dwight Schrute in the building. This is Ryan, the new temp.","Watch out for this guy. Dwight Schrute in the building. This is Ryan, the new temp.",7.6,3706,2005-03-24
140,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Ryan,What's up? Nice to meet you.,What's up? Nice to meet you.,7.6,3706,2005-03-24
141,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,Introduce yourself. Be polite.,Introduce yourself. Be polite.,7.6,3706,2005-03-24
142,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,"Dwight Schrute, Assistant Regional Manager.","Dwight Schrute, Assistant Regional Manager.",7.6,3706,2005-03-24
143,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"Assistant to the Regional Manager. So, uh, Dwight tell him about the kung fu and the car and everything.","Assistant to the Regional Manager. So, uh, Dwight tell him about the kung fu and the car and everything.",7.6,3706,2005-03-24
144,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,"Uh... yeah I got a '78 280Z. Bought it for $1,200. Fixed it up. It's now worth three grand.","Uh... yeah I got a '78 280Z. Bought it for $1,200. Fixed it up. It's now worth three grand.",7.6,3706,2005-03-24
145,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,That's his profit.,That's his profit.,7.6,3706,2005-03-24
146,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,"New engine, new suspension, I got a respray. I've got some photos.","New engine, new suspension, I got a respray. I've got some photos.",7.6,3706,2005-03-24
147,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,Damn it! Jim!,Damn it! Jim!,7.6,3706,2005-03-24
148,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"OK. Hold on, hold on. The judge is in session. What is the problem here?","OK. Hold on, hold on. The judge is in session. What is the problem here?",7.6,3706,2005-03-24
149,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,He put my stuff in Jell-O again.,He put my stuff in Jell-O again.,7.6,3706,2005-03-24
150,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,,[Laughing],7.6,3706,2005-03-24
151,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,That's real professional thanks. That's the third time and it wasn't funny the first two times either Jim.,That's real professional thanks. That's the third time and it wasn't funny the first two times either Jim.,7.6,3706,2005-03-24
152,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,"It's OK here, but people sometimes take advantage because it's so relaxed. I'm a volunteer Sheriff's Deputy on the weekends. And you cannot screw around there. That's sort of one of the rules.","It's OK here, but people sometimes take advantage because it's so relaxed. I'm a volunteer Sheriff's Deputy on the weekends. And you cannot screw around there. That's sort of one of the rules.",7.6,3706,2005-03-24
153,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,What is that?,What is that?,7.6,3706,2005-03-24
154,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,That is my stapler.,That is my stapler.,7.6,3706,2005-03-24
155,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"No, no, no. Do not take it out. You have to eat it out of there, because there are starving people in the world which I hate, and it is a waste of that kind of food.","No, no, no. Do not take it out. You have to eat it out of there, because there are starving people in the world [turns to camera] which I hate, and it is a waste of that kind of food.",7.6,3706,2005-03-24
156,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,"OK you know what, you can be a witness. Can you reprimand him?","OK you know what, you can be a witness. [points to Ryan] Can you reprimand him?",7.6,3706,2005-03-24
157,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,How do you know it was me?,How do you know it was me?,7.6,3706,2005-03-24
158,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,It's always you. Are you going to discipline him or not?,It's always you. Are you going to discipline him or not?,7.6,3706,2005-03-24
159,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"Discipline. Kinky! All right, here's the deal you guys. The thing about a practical joke is you have to know when to start and as well as when to stop.","Discipline. Kinky! [Laughs] All right, here's the deal you guys. The thing about a practical joke is you have to know when to start and as well as when to stop.",7.6,3706,2005-03-24
160,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,Yeah.,Yeah.,7.6,3706,2005-03-24
161,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"And yeah, Jim this is the time to stop putting Dwight's personal effects into Jell-O.","And yeah, Jim this is the time to stop putting Dwight's personal effects into Jell-O.",7.6,3706,2005-03-24
162,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,"OK. Dwight, I'm sorry, because I have always been your biggest flan.","OK. Dwight, I'm sorry, because I have always been your biggest flan.",7.6,3706,2005-03-24
163,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,Nice. That's the way it is around here. It just kind of goes round and round.,[Laughing] Nice. That's the way it is around here. It just kind of goes round and round.,7.6,3706,2005-03-24
164,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Ryan,You should've put him in custardy.,You should've put him in custardy.,7.6,3706,2005-03-24
165,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,Hey! Yes! New guy! He scores.,Hey! Yes! New guy! He scores.,7.6,3706,2005-03-24
166,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Dwight,"OK, that's great. I guess what I'm most concerned with is damage to company property. That's all.","OK, that's great. I guess what I'm most concerned with is damage to company property. That's all.",7.6,3706,2005-03-24
167,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,Pudding. Pudding... I'm trying to think of another dessert to do.,Pudding. Pudding... I'm trying to think of another dessert to do.,7.6,3706,2005-03-24
168,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,Do you like going out at the end of the week for a drink?,Do you like going out at the end of the week for a drink?,7.6,3706,2005-03-24
169,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,Yeah.,Yeah.,7.6,3706,2005-03-24
170,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,That's why we're all going out. So we can have an end-of-the-week-drink.,That's why we're all going out. So we can have an end-of-the-week-drink.,7.6,3706,2005-03-24
171,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,So when are we going out?,So when are we going out?,7.6,3706,2005-03-24
172,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,"Tonight, hopefully.","Tonight, hopefully.",7.6,3706,2005-03-24
173,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,OK. Yeah.,OK. Yeah.,7.6,3706,2005-03-24
174,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Roy,"Hey, man.","Hey, man.",7.6,3706,2005-03-24
175,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,What's going on?,What's going on?,7.6,3706,2005-03-24
176,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Roy,"Hey, baby.","Hey, baby.",7.6,3706,2005-03-24
177,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,Hey.,Hey.,7.6,3706,2005-03-24
178,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,Roy's my fiance. We've been engaged about three years. We were supposed to get married in September but I think we're gonna get married in the spring.,Roy's my fiance. We've been engaged about three years. We were supposed to get married in September but I think we're gonna get married in the spring.,7.6,3706,2005-03-24
179,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,Do you mind if I go out for a drink with these guys?,Do you mind if I go out for a drink with these guys?,7.6,3706,2005-03-24
180,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Roy,"No, no. Come on. Let's get out of here and go home.","No, no. Come on. Let's get out of here and go home.",7.6,3706,2005-03-24
181,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,OK. I'm gonna be a few minutes. So it's only twenty past five. I still have to do my faxes.,OK. I'm gonna be a few minutes. So it's only twenty past five. I still have to do my faxes.,7.6,3706,2005-03-24
182,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,You know what? You should come with us. Because you know we're all going out and it could be a good chance for you to see what people are like outside the office. I think it could be fun.,You know what? You should come with us. Because you know we're all going out and it could be a good chance for you to see what people are like outside the office. I think it could be fun.,7.6,3706,2005-03-24
183,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Roy,"It sounds good. Seriously, we've gotta get going.","It sounds good. Seriously, we've gotta get going.",7.6,3706,2005-03-24
184,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,"Yeah, yeah.","Yeah, yeah.",7.6,3706,2005-03-24
185,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,Um... What's in the bag?,Um... What's in the bag?,7.6,3706,2005-03-24
186,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Roy,Just tell her I'll talk to her later.,Just tell her I'll talk to her later.,7.6,3706,2005-03-24
187,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,"No, definitely. All right, dude. Awesome. Will do.","No, definitely. All right, dude. Awesome. Will do.",7.6,3706,2005-03-24
188,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Jim,Do I think I'll be invited to the wedding?,Do I think I'll be invited to the wedding? [scratches head],7.6,3706,2005-03-24
189,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"So have you felt the vibe yet? We work hard, we play hard. Sometimes we play hard when we should be working hard. Right? I guess the atmosphere that I've created here is that I'm a friend first, and a boss second... and probably an entertainer third. Just a second. Right? Oh, hey do you like The Jamie Kennedy Experiment? Punk'd and all that kind of stuff?","So have you felt the vibe yet? We work hard, we play hard. Sometimes we play hard when we should be working hard. Right? I guess the atmosphere that I've created here is that I'm a friend first, and a boss second... and probably an entertainer third. [Knock at door] Just a second. Right? Oh, hey do you like The Jamie Kennedy Experiment? Punk'd and all that kind of stuff?",7.6,3706,2005-03-24
190,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Ryan,Yeah.,Yeah.,7.6,3706,2005-03-24
191,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"You are gonna be my accomplice. Just go along with it, OK?","You are gonna be my accomplice. Just go along with it, OK?",7.6,3706,2005-03-24
192,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Ryan,All right.,All right.,7.6,3706,2005-03-24
193,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"Just follow my lead. Don't pimp me, all right? Come in. So, uh, Corporate just said that I don't want to...","Just follow my lead. Don't pimp me, all right? Come in. So, uh, Corporate just said that I don't want to...",7.6,3706,2005-03-24
194,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Pam,You got a fax.,You got a fax.,7.6,3706,2005-03-24
195,1,1,Pilot,Ken Kwapis,Ricky Gervais;Stephen Merchant;Greg Daniels,Michael,"Oh, thank you. Pam, can you come in here for a sec. Just have a seat. I was gonna call you in anyway. You know Ryan. As you know, there is going to be downsizing. And you have made my life so much easier in that I am going to have to let you go first.","Oh, thank you. Pam, can you come in here for a sec. Just have a seat. I was gonna call you in anyway. You know Ryan. As you know, there is going to be downsizing. And you have made my life so much easier in that I am going to have to let you go first.",7.6,3706,2005-03-24
