doc_id,sid,tid,token,token_with_ws,lemma,upos,xpos,tid_source,relation
1,19,27,Meg,Meg,Meg,PROPN,NNP,26,attr
1,19,28,",",", ",",",PUNCT,",",26,punct
1,19,29,in,in ,in,ADP,IN,26,prep
1,19,30,the,the ,the,DET,DT,32,det
1,19,31,complaining,complaining ,complain,VERB,VBG,32,amod
1,19,32,tone,tone ,tone,NOUN,NN,29,pobj
1,19,33,again,again,again,ADV,RB,26,advmod
1,19,34,.,. ,.,PUNCT,.,26,punct
1,19,35, , , ,SPACE,_SP,34,dep
1,20,1,“,“,"""",PUNCT,``,5,punct
1,20,2,You,You ,you,PRON,PRP,5,nsubj
1,20,3,do,do,do,AUX,VBP,5,aux
1,20,4,n’t,n’t ,not,PART,RB,5,neg
1,20,5,have,have ,have,VERB,VB,16,ccomp
1,20,6,half,half ,half,DET,PDT,10,predet
1,20,7,such,such ,such,DET,PDT,10,predet
1,20,8,a,a ,a,DET,DT,10,det
1,20,9,hard,hard ,hard,ADJ,JJ,10,amod
1,20,10,time,time ,time,NOUN,NN,5,dobj
1,20,11,as,as ,as,SCONJ,IN,13,mark
1,20,12,I,I ,I,PRON,PRP,13,nsubj
1,20,13,do,do,do,VERB,VBP,10,advcl
1,20,14,",",",",",",PUNCT,",",16,punct
1,20,15,”,” ,"""",PUNCT,'',16,punct
1,20,16,said,said ,say,VERB,VBD,0,root
1,20,17,Jo,Jo,Jo,PROPN,NNP,16,nsubj
1,20,18,.,. ,.,PUNCT,.,16,punct
1,21,1,“,“,"""",PUNCT,``,5,punct
1,21,2,How,How ,how,SCONJ,WRB,5,advmod
1,21,3,would,would ,would,AUX,MD,5,aux
1,21,4,you,you ,you,PRON,PRP,5,nsubj
1,21,5,like,like ,like,VERB,VB,0,root
1,21,6,to,to ,to,PART,TO,8,aux
1,21,7,be,be ,be,AUX,VB,8,auxpass
1,21,8,shut,shut ,shut,VERB,VBN,5,xcomp
1,21,9,up,up ,up,ADP,RP,8,prt
1,21,10,for,for ,for,ADP,IN,8,prep
1,21,11,hours,hours ,hour,NOUN,NNS,10,pobj
1,21,12,with,with ,with,ADP,IN,8,prep
1,21,13,a,a ,a,DET,DT,18,det
1,21,14,nervous,nervous,nervous,ADJ,JJ,18,amod
1,21,15,",",", ",",",PUNCT,",",18,punct
1,21,16,fussy,fussy ,fussy,ADJ,JJ,18,amod
1,21,17,old,old ,old,ADJ,JJ,18,amod
1,21,18,lady,lady,lady,NOUN,NN,12,pobj
1,21,19,",",", ",",",PUNCT,",",18,punct
1,21,20,who,who ,who,PRON,WP,21,nsubj
1,21,21,keeps,keeps ,keep,VERB,VBZ,18,relcl
1,21,22,you,you ,you,PRON,PRP,21,dobj
1,21,23,trotting,trotting,trot,VERB,VBG,21,oprd
1,21,24,",",", ",",",PUNCT,",",18,punct
1,21,25,is,is ,be,AUX,VBZ,5,conj
1,21,26,never,never ,never,ADV,RB,25,neg
1,21,27,satisfied,satisfied,satisfied,ADJ,JJ,25,acomp
1,21,28,",",", ",",",PUNCT,",",25,punct
1,21,29,and,and ,and,CCONJ,CC,25,cc
1,21,30,worries,worries ,worry,VERB,VBZ,25,conj
1,21,31,you,you ,you,PRON,PRP,30,dobj
1,21,32,till,till ,till,SCONJ,IN,34,mark
1,21,33,you,you,you,PRON,PRP,34,nsubj
1,21,34,’re,’re ,’re,VERB,VBP,30,advcl
1,21,35,ready,ready ,ready,ADJ,JJ,34,acomp
1,21,36,to,to ,to,PART,TO,37,aux
1,21,37,fly,fly ,fly,VERB,VB,35,xcomp
1,21,38,out,out ,out,ADP,IN,37,prep
1,21,39,the,the ,the,DET,DT,40,det
1,21,40,window,window ,window,NOUN,NN,38,pobj
1,21,41,or,or ,or,CCONJ,CC,37,cc
1,21,42,cry,cry,cry,VERB,VB,37,conj
1,21,43,?,?,?,PUNCT,.,5,punct
1,21,44,”,” ,"""",PUNCT,'',5,punct
1,21,45, , , ,SPACE,_SP,44,dep
1,22,1,“,“,"""",PUNCT,``,3,punct
1,22,2,It,It,it,PRON,PRP,3,nsubj
1,22,3,’s,’s ,’,VERB,VBZ,0,root
1,22,4,naughty,naughty ,naughty,ADJ,JJ,3,acomp
1,22,5,to,to ,to,PART,TO,6,aux
1,22,6,fret,fret,fret,VERB,VB,4,xcomp
1,22,7,",",", ",",",PUNCT,",",3,punct
1,22,8,but,but ,but,CCONJ,CC,3,cc
1,22,9,I,I ,I,PRON,PRP,11,nsubj
1,22,10,do,do ,do,AUX,VBP,11,aux
1,22,11,think,think ,think,VERB,VB,3,conj
1,22,12,washing,washing ,wash,VERB,VBG,13,compound
1,22,13,dishes,dishes ,dish,NOUN,NNS,11,dobj
1,22,14,and,and ,and,CCONJ,CC,11,cc
1,22,15,keeping,keeping ,keep,VERB,VBG,18,csubj
1,22,16,things,things ,thing,NOUN,NNS,15,dobj
1,22,17,tidy,tidy ,tidy,ADJ,JJ,15,oprd
1,22,18,is,is ,be,AUX,VBZ,11,conj
1,22,19,the,the ,the,DET,DT,21,det
1,22,20,worst,worst ,bad,ADJ,JJS,21,amod
1,22,21,work,work ,work,NOUN,NN,18,attr
1,22,22,in,in ,in,ADP,IN,21,prep
1,22,23,the,the ,the,DET,DT,24,det
1,22,24,world,world,world,NOUN,NN,22,pobj
1,22,25,.,. ,.,PUNCT,.,11,punct
1,23,1,It,It ,it,PRON,PRP,2,nsubj
1,23,2,makes,makes ,make,VERB,VBZ,0,root
1,23,3,me,me ,I,PRON,PRP,4,nsubj
1,23,4,cross,cross,cross,VERB,VB,2,ccomp
1,23,5,",",", ",",",PUNCT,",",2,punct
1,23,6,and,and ,and,CCONJ,CC,2,cc
1,23,7,my,my ,my,PRON,PRP$,8,poss
1,23,8,hands,hands ,hand,NOUN,NNS,9,nsubj
1,23,9,get,get ,get,VERB,VBP,16,advcl
1,23,10,so,so ,so,ADV,RB,11,advmod
1,23,11,stiff,stiff,stiff,ADJ,JJ,9,acomp
1,23,12,",",", ",",",PUNCT,",",16,punct
1,23,13,I,I ,I,PRON,PRP,16,nsubj
1,23,14,ca,ca,can,AUX,MD,16,aux
1,23,15,n’t,n’t ,not,PART,RB,16,neg
1,23,16,practice,practice ,practice,VERB,VB,2,conj
1,23,17,well,well ,well,ADV,RB,16,advmod
1,23,18,at,at ,at,ADV,RB,19,advmod
1,23,19,all,all,all,ADV,RB,16,advmod
1,23,20,.,.,.,PUNCT,.,2,punct
1,23,21,”,” ,"""",PUNCT,'',2,punct
1,24,1,And,And ,and,CCONJ,CC,3,cc
1,24,2,Beth,Beth ,Beth,PROPN,NNP,3,nsubj
1,24,3,looked,looked ,look,VERB,VBD,0,root
1,24,4,at,at ,at,ADP,IN,3,prep
1,24,5,her,her ,her,PRON,PRP$,7,poss
1,24,6,rough,rough ,rough,ADJ,JJ,7,amod
1,24,7,hands,hands ,hand,NOUN,NNS,4,pobj
1,24,8,with,with ,with,ADP,IN,3,prep
1,24,9,a,a ,a,DET,DT,10,det
1,24,10,sigh,sigh ,sigh,NOUN,NN,8,pobj
1,24,11,that,that ,that,SCONJ,IN,15,mark
1,24,12,any,any ,any,DET,DT,13,det
1,24,13,one,one ,one,PRON,PRP,15,nsubj
1,24,14,could,could ,could,AUX,MD,15,aux
1,24,15,hear,hear ,hear,VERB,VB,3,ccomp
1,24,16,that,that ,that,DET,DT,17,det
1,24,17,time,time,time,NOUN,NN,15,dobj
1,24,18,.,. ,.,PUNCT,.,3,punct
1,24,19, , , ,SPACE,_SP,18,dep
1,25,1,“,“,"""",PUNCT,``,15,punct
1,25,2,I,I ,I,PRON,PRP,5,nsubj
1,25,3,do,do,do,AUX,VBP,5,aux
1,25,4,n’t,n’t ,not,PART,RB,5,neg
1,25,5,believe,believe ,believe,VERB,VB,15,ccomp
1,25,6,any,any ,any,PRON,DT,9,nsubj
1,25,7,of,of ,of,ADP,IN,6,prep
1,25,8,you,you ,you,PRON,PRP,7,pobj
1,25,9,suffer,suffer ,suffer,VERB,VBP,5,ccomp
1,25,10,as,as ,as,SCONJ,IN,12,mark
1,25,11,I,I ,I,PRON,PRP,12,nsubj
1,25,12,do,do,do,VERB,VBP,9,advcl
1,25,13,",",",",",",PUNCT,",",15,punct
1,25,14,”,” ,"""",PUNCT,'',15,punct
1,25,15,cried,cried ,cry,VERB,VBD,0,root
1,25,16,Amy,Amy,Amy,PROPN,NNP,15,nsubj
1,25,17,",",", ",",",PUNCT,",",15,punct
1,25,18,“,“,"""",PUNCT,``,15,punct
1,25,19,for,for ,for,SCONJ,IN,23,mark
1,25,20,you,you ,you,PRON,PRP,23,nsubj
1,25,21,do,do,do,AUX,VBP,23,aux
1,25,22,n’t,n’t ,not,PART,RB,23,neg
1,25,23,have,have ,have,VERB,VB,15,advcl
1,25,24,to,to ,to,PART,TO,25,aux
1,25,25,go,go ,go,VERB,VB,23,xcomp
1,25,26,to,to ,to,ADP,IN,25,prep
1,25,27,school,school ,school,NOUN,NN,26,pobj
1,25,28,with,with ,with,ADP,IN,25,prep
1,25,29,impertinent,impertinent ,impertinent,NOUN,NN,30,compound
1,25,30,girls,girls,girl,NOUN,NNS,28,pobj
1,25,31,",",", ",",",PUNCT,",",30,punct
1,25,32,who,who ,who,PRON,WP,33,nsubj
1,25,33,plague,plague ,plague,VERB,VBP,30,relcl
1,25,34,you,you ,you,PRON,PRP,33,dobj
1,25,35,if,if ,if,SCONJ,IN,39,mark
1,25,36,you,you ,you,PRON,PRP,39,nsubj
1,25,37,do,do,do,AUX,VBP,39,aux
1,25,38,n’t,n’t ,not,PART,RB,39,neg
1,25,39,know,know ,know,VERB,VB,33,advcl
1,25,40,your,your ,your,PRON,PRP$,41,poss
1,25,41,lessons,lessons,lesson,NOUN,NNS,39,dobj
1,25,42,",",", ",",",PUNCT,",",23,punct
1,25,43,and,and ,and,CCONJ,CC,23,cc
1,25,44,laugh,laugh ,laugh,VERB,VB,23,conj
1,25,45,at,at ,at,ADP,IN,44,prep
1,25,46,your,your ,your,PRON,PRP$,47,poss
1,25,47,dresses,dresses,dress,NOUN,NNS,45,pobj
1,25,48,",",", ",",",PUNCT,",",44,punct
1,25,49,and,and ,and,CCONJ,CC,44,cc
1,25,50,label,label ,label,VERB,VB,44,conj
1,25,51,your,your ,your,PRON,PRP$,52,poss
1,25,52,father,father ,father,NOUN,NN,50,dobj
1,25,53,if,if ,if,SCONJ,IN,55,mark
1,25,54,he,he ,he,PRON,PRP,55,nsubj
1,25,55,is,is,be,AUX,VBZ,50,advcl
1,25,56,n’t,n’t ,n’t,NUM,CD,55,punct
1,25,57,rich,rich,rich,ADJ,JJ,55,acomp
1,25,58,",",", ",",",PUNCT,",",50,punct
1,25,59,and,and ,and,CCONJ,CC,50,cc
1,25,60,insult,insult ,insult,VERB,VB,50,conj
1,25,61,you,you ,you,PRON,PRP,60,dobj
1,25,62,when,when ,when,SCONJ,WRB,65,advmod
1,25,63,your,your ,your,PRON,PRP$,64,poss
1,25,64,nose,nose ,nose,NOUN,NN,65,nsubj
1,25,65,is,is,be,AUX,VBZ,60,advcl
1,25,66,n’t,n’t ,not,PART,RB,65,punct
1,25,67,nice,nice,nice,ADJ,JJ,65,acomp
1,25,68,.,.,.,PUNCT,.,15,punct
1,25,69,”,” ,"""",PUNCT,'',15,punct
1,25,70, , , ,SPACE,_SP,69,dep
1,26,1,“,“,"""",PUNCT,``,9,punct
1,26,2,If,If ,if,SCONJ,IN,4,mark
1,26,3,you,you ,you,PRON,PRP,4,nsubj
1,26,4,mean,mean ,mean,VERB,VBP,9,advcl
1,26,5,libel,libel,libel,NOUN,NN,4,dobj
1,26,6,",",", ",",",PUNCT,",",9,punct
1,26,7,I,I,I,PRON,PRP,9,nsubj
1,26,8,’d,’d ,’d,AUX,MD,9,aux
1,26,9,say,say ,say,VERB,VBP,27,ccomp
1,26,10,so,so,so,ADV,RB,9,advmod
1,26,11,",",", ",",",PUNCT,",",9,punct
1,26,12,and,and ,and,CCONJ,CC,9,cc
1,26,13,not,not ,not,PART,RB,14,neg
1,26,14,talk,talk ,talk,VERB,VB,9,conj
1,26,15,about,about ,about,ADP,IN,14,prep
1,26,16,labels,labels,label,NOUN,NNS,15,pobj
1,26,17,",",", ",",",PUNCT,",",14,punct
1,26,18,as,as ,as,SCONJ,IN,21,mark
1,26,19,if,if ,if,SCONJ,IN,21,mark
1,26,20,Papa,Papa ,Papa,PROPN,NNP,21,nsubj
1,26,21,was,was ,be,AUX,VBD,14,advcl
1,26,22,a,a ,a,DET,DT,24,det
1,26,23,pickle,pickle ,pickle,NOUN,NN,24,compound
1,26,24,bottle,bottle,bottle,NOUN,NN,21,attr
1,26,25,",",",",",",PUNCT,",",27,punct
1,26,26,”,” ,"""",PUNCT,'',27,punct
1,26,27,advised,advised ,advise,VERB,VBD,0,root
1,26,28,Jo,Jo,Jo,PROPN,NNP,27,dobj
1,26,29,",",", ",",",PUNCT,",",27,punct
1,26,30,laughing,laughing,laugh,VERB,VBG,27,advcl
1,26,31,.,. ,.,PUNCT,.,27,punct
1,26,32, , , ,SPACE,_SP,31,dep
1,27,1,“,“,"""",PUNCT,``,3,punct
1,27,2,I,I ,I,PRON,PRP,3,nsubj
1,27,3,know,know ,know,VERB,VBP,0,root
1,27,4,what,what ,what,PRON,WP,6,dobj
1,27,5,I,I ,I,PRON,PRP,6,nsubj
1,27,6,mean,mean,mean,VERB,VBP,3,ccomp
1,27,7,",",", ",",",PUNCT,",",3,punct
1,27,8,and,and ,and,CCONJ,CC,3,cc
1,27,9,you,you ,you,PRON,PRP,10,nsubj
1,27,10,need,need,need,AUX,VBP,12,aux
1,27,11,n’t,n’t ,n’t,VERB,VBP,12,neg
1,27,12,be,be ,be,AUX,VB,3,conj
1,27,13,statirical,statirical ,statirical,ADJ,JJ,12,acomp
1,27,14,about,about ,about,ADP,IN,13,prep
1,27,15,it,it,it,PRON,PRP,14,pobj
1,27,16,.,. ,.,PUNCT,.,3,punct
1,28,1,It,It,it,PRON,PRP,2,nsubj
1,28,2,’s,’s ,’,VERB,VBZ,15,ccomp
1,28,3,proper,proper ,proper,ADJ,JJ,2,acomp
1,28,4,to,to ,to,PART,TO,5,aux
1,28,5,use,use ,use,VERB,VB,2,xcomp
1,28,6,good,good ,good,ADJ,JJ,7,amod
1,28,7,words,words,word,NOUN,NNS,5,dobj
1,28,8,",",", ",",",PUNCT,",",5,punct
1,28,9,and,and ,and,CCONJ,CC,5,cc
1,28,10,improve,improve ,improve,VERB,VB,5,conj
1,28,11,your,your ,your,PRON,PRP$,12,poss
1,28,12,vocabilary,vocabilary,vocabilary,NOUN,NN,10,dobj
1,28,13,",",",",",",PUNCT,",",15,punct
1,28,14,”,” ,"""",PUNCT,'',15,punct
1,28,15,returned,returned ,return,VERB,VBD,0,root
1,28,16,Amy,Amy,Amy,PROPN,NNP,15,nsubj
1,28,17,",",", ",",",PUNCT,",",15,punct
1,28,18,with,with ,with,ADP,IN,15,prep
1,28,19,dignity,dignity,dignity,NOUN,NN,18,pobj
1,28,20,.,. ,.,PUNCT,.,15,punct
1,28,21, , , ,SPACE,_SP,20,dep
1,29,1,“,“,"""",PUNCT,``,4,punct
1,29,2,Do,Do,do,AUX,VB,4,aux
1,29,3,n’t,n’t ,n’t,NOUN,NN,2,punct
1,29,4,peck,peck ,peck,NOUN,NN,0,root
1,29,5,at,at ,at,ADP,IN,4,prep
1,29,6,one,one ,one,NUM,CD,5,pobj
1,29,7,another,another,another,DET,DT,6,det
1,29,8,",",", ",",",PUNCT,",",6,punct
1,29,9,children,children,child,NOUN,NNS,6,appos
1,29,10,.,. ,.,PUNCT,.,4,punct
1,30,1,Do,Do,do,AUX,VBP,4,aux
1,30,2,n’t,n’t ,not,PART,RB,4,neg
1,30,3,you,you ,you,PRON,PRP,4,nsubj
1,30,4,wish,wish ,wish,VERB,VBP,0,root
1,30,5,we,we ,we,PRON,PRP,6,nsubj
1,30,6,had,had ,have,VERB,VBD,4,ccomp
1,30,7,the,the ,the,DET,DT,8,det
1,30,8,money,money ,money,NOUN,NN,6,dobj
1,30,9,Papa,Papa ,Papa,PROPN,NNP,10,nsubj
1,30,10,lost,lost ,lose,VERB,VBD,8,relcl
1,30,11,when,when ,when,SCONJ,WRB,13,advmod
1,30,12,we,we ,we,PRON,PRP,13,nsubj
1,30,13,were,were ,be,AUX,VBD,10,advcl
1,30,14,little,little,little,ADJ,JJ,13,acomp
1,30,15,",",", ",",",PUNCT,",",4,punct
1,30,16,Jo,Jo,Jo,PROPN,NNP,4,npadvmod
1,30,17,?,? ,?,PUNCT,.,4,punct
1,31,1,Dear,Dear ,dear,VERB,VB,0,root
1,31,2,me,me,I,PRON,PRP,1,dobj
1,31,3,!,! ,!,PUNCT,.,1,punct
1,32,1,How,How ,how,SCONJ,WRB,2,advmod
1,32,2,happy,happy ,happy,ADJ,JJ,7,acomp
1,32,3,and,and ,and,CCONJ,CC,2,cc
1,32,4,good,good ,good,ADJ,JJ,2,conj
1,32,5,we,we,we,PRON,PRP,7,nsubj
1,32,6,’d,’d ,’d,AUX,MD,7,aux
1,32,7,be,be,be,AUX,VB,0,root
1,32,8,",",", ",",",PUNCT,",",7,punct
1,32,9,if,if ,if,SCONJ,IN,11,mark
1,32,10,we,we ,we,PRON,PRP,11,nsubj
1,32,11,had,had ,have,VERB,VBD,7,advcl
1,32,12,no,no ,no,DET,DT,13,det
1,32,13,worries,worries,worry,NOUN,NNS,11,dobj
1,32,14,!,!,!,PUNCT,.,7,punct
1,32,15,”,” ,"""",PUNCT,'',7,punct
1,33,1,said,said ,say,VERB,VBD,0,root
1,33,2,Meg,Meg,Meg,PROPN,NNP,1,nsubj
1,33,3,",",", ",",",PUNCT,",",2,punct
1,33,4,who,who ,who,PRON,WP,6,nsubj
1,33,5,could,could ,could,AUX,MD,6,aux
1,33,6,remember,remember ,remember,VERB,VB,2,relcl
1,33,7,better,better ,well,ADJ,JJR,8,amod
1,33,8,times,times,time,NOUN,NNS,6,dobj
1,33,9,.,. ,.,PUNCT,.,1,punct
1,33,10, , , ,SPACE,_SP,9,dep
1,34,1,“,“,"""",PUNCT,``,3,punct
1,34,2,You,You ,you,PRON,PRP,3,nsubj
1,34,3,said,said ,say,VERB,VBD,0,root
1,34,4,the,the ,the,DET,DT,6,det
1,34,5,other,other ,other,ADJ,JJ,6,amod
1,34,6,day,day ,day,NOUN,NN,8,npadvmod
1,34,7,you,you ,you,PRON,PRP,8,nsubj
1,34,8,thought,thought ,think,VERB,VBD,3,ccomp
1,34,9,we,we ,we,PRON,PRP,10,nsubj
1,34,10,were,were ,be,AUX,VBD,8,ccomp
1,34,11,a,a ,a,DET,DT,12,det
1,34,12,deal,deal ,deal,NOUN,NN,13,npadvmod
1,34,13,happier,happier ,happy,ADJ,JJR,10,acomp
1,34,14,than,than ,than,ADP,IN,13,prep
1,34,15,the,the ,the,DET,DT,17,det
1,34,16,King,King ,King,PROPN,NNP,17,compound
1,34,17,children,children,child,NOUN,NNS,14,pobj
1,34,18,",",", ",",",PUNCT,",",10,punct
1,34,19,for,for ,for,SCONJ,IN,22,mark
1,34,20,they,they ,they,PRON,PRP,22,nsubj
1,34,21,were,were ,be,AUX,VBD,22,aux
1,34,22,fighting,fighting ,fight,VERB,VBG,10,advcl
1,34,23,and,and ,and,CCONJ,CC,22,cc
1,34,24,fretting,fretting ,fret,VERB,VBG,22,conj
1,34,25,all,all ,all,DET,PDT,27,predet
1,34,26,the,the ,the,DET,DT,27,det
1,34,27,time,time,time,NOUN,NN,24,dobj
1,34,28,",",", ",",",PUNCT,",",22,punct
1,34,29,in,in ,in,ADP,IN,22,prep
1,34,30,spite,spite ,spite,NOUN,NN,29,pobj
1,34,31,of,of ,of,ADP,IN,30,prep
1,34,32,their,their ,their,PRON,PRP$,33,poss
1,34,33,money,money,money,NOUN,NN,31,pobj
1,34,34,.,.,.,PUNCT,.,3,punct
1,34,35,”,” ,"""",PUNCT,'',3,punct
1,34,36, , , ,SPACE,_SP,35,dep
1,35,1,“,“,"""",PUNCT,``,4,punct
1,35,2,So,So ,so,ADV,RB,4,advmod
1,35,3,I,I ,I,PRON,PRP,4,nsubj
1,35,4,did,did,do,VERB,VBD,0,root
1,35,5,",",", ",",",PUNCT,",",4,punct
1,35,6,Beth,Beth,Beth,PROPN,NNP,4,npadvmod
1,35,7,.,. ,.,PUNCT,.,4,punct
1,36,1,Well,Well,well,INTJ,UH,4,intj
1,36,2,",",", ",",",PUNCT,",",4,punct
1,36,3,I,I ,I,PRON,PRP,4,nsubj
1,36,4,think,think ,think,VERB,VBP,0,root
1,36,5,we,we ,we,PRON,PRP,6,nsubj
1,36,6,are,are,be,AUX,VBP,4,ccomp
1,36,7,.,. ,.,PUNCT,.,4,punct
1,37,1,For,For ,for,ADP,IN,10,prep
1,37,2,though,though ,though,SCONJ,IN,5,mark
1,37,3,we,we ,we,PRON,PRP,5,nsubj
1,37,4,do,do ,do,AUX,VBP,5,aux
1,37,5,have,have ,have,VERB,VB,10,advcl
1,37,6,to,to ,to,PART,TO,7,aux
1,37,7,work,work,work,VERB,VB,5,xcomp
1,37,8,",",", ",",",PUNCT,",",10,punct
1,37,9,we,we ,we,PRON,PRP,10,nsubj
1,37,10,make,make ,make,VERB,VBP,0,root
1,37,11,fun,fun ,fun,NOUN,NN,10,dobj
1,37,12,of,of ,of,ADP,IN,10,prep
1,37,13,ourselves,ourselves,ourselves,PRON,PRP,12,pobj
1,37,14,",",", ",",",PUNCT,",",10,punct
1,37,15,and,and ,and,CCONJ,CC,10,cc
1,37,16,are,are ,be,AUX,VBP,10,conj
1,37,17,a,a ,a,DET,DT,20,det
1,37,18,pretty,pretty ,pretty,ADV,RB,19,advmod
1,37,19,jolly,jolly ,jolly,ADV,RB,20,advmod
1,37,20,set,set,set,VERB,VBN,16,attr
1,37,21,",",", ",",",PUNCT,",",16,punct
1,37,22,as,as ,as,SCONJ,IN,25,mark
1,37,23,Jo,Jo ,Jo,PROPN,NNP,25,nsubj
1,37,24,would,would ,would,AUX,MD,25,aux
1,37,25,say,say,say,VERB,VB,16,advcl
1,37,26,.,.,.,PUNCT,.,10,punct
1,37,27,”,” ,"""",PUNCT,'',10,punct
1,37,28, , , ,SPACE,_SP,27,dep
1,38,1,“,“,"""",PUNCT,``,4,punct
1,38,2,Jo,Jo ,Jo,PROPN,NNP,4,nsubj
1,38,3,does,does ,do,AUX,VBZ,4,aux
1,38,4,use,use ,use,VERB,VB,0,root
1,38,5,such,such ,such,ADJ,JJ,7,amod
1,38,6,slang,slang ,slang,PROPN,NNP,7,compound
1,38,7,words,words,word,NOUN,NNS,4,dobj
1,38,8,!,!,!,PUNCT,.,4,punct
1,38,9,”,” ,"""",PUNCT,'',4,punct
1,39,1,observed,observed ,observe,VERB,VBD,0,root
1,39,2,Amy,Amy,Amy,PROPN,NNP,1,nsubj
1,39,3,",",", ",",",PUNCT,",",1,punct
1,39,4,with,with ,with,SCONJ,IN,12,mark
1,39,5,a,a ,a,DET,DT,7,det
1,39,6,reproving,reproving ,reprove,VERB,VBG,7,amod
1,39,7,look,look ,look,NOUN,NN,12,nsubj
1,39,8,at,at ,at,ADP,IN,7,prep
1,39,9,the,the ,the,DET,DT,11,det
1,39,10,long,long ,long,ADJ,JJ,11,amod
1,39,11,figure,figure ,figure,NOUN,NN,8,pobj
1,39,12,stretched,stretched ,stretch,VERB,VBN,1,advcl
1,39,13,on,on ,on,ADP,IN,12,prep
1,39,14,the,the ,the,DET,DT,15,det
1,39,15,rug,rug,rug,NOUN,NN,13,pobj
1,39,16,.,. ,.,PUNCT,.,1,punct
1,39,17, , , ,SPACE,_SP,16,dep
1,40,1,Jo,Jo ,Jo,PROPN,NNP,3,nsubj
1,40,2,immediately,immediately ,immediately,ADV,RB,3,advmod
1,40,3,sat,sat ,sit,VERB,VBD,0,root
1,40,4,up,up,up,ADP,RP,3,prt
1,40,5,",",", ",",",PUNCT,",",3,punct
1,40,6,put,put ,put,VERB,VB,3,conj
1,40,7,her,her ,her,PRON,PRP$,8,poss
1,40,8,hands,hands ,hand,NOUN,NNS,6,dobj
1,40,9,in,in ,in,ADP,IN,6,prep
1,40,10,her,her ,her,PRON,PRP$,11,poss
1,40,11,pockets,pockets,pocket,NOUN,NNS,9,pobj
1,40,12,",",", ",",",PUNCT,",",6,punct
1,40,13,and,and ,and,CCONJ,CC,6,cc
1,40,14,began,began ,begin,VERB,VBD,6,conj
1,40,15,to,to ,to,PART,TO,16,aux
1,40,16,whistle,whistle,whistle,VERB,VB,14,xcomp
1,40,17,.,. ,.,PUNCT,.,3,punct
1,40,18, , , ,SPACE,_SP,17,dep
1,41,1,“,“,"""",PUNCT,``,2,punct
1,41,2,Do,Do,do,VERB,VB,0,root
1,41,3,n’t,n’t,n’t,NUM,CD,2,dobj
1,41,4,",",", ",",",PUNCT,",",2,punct
1,41,5,Jo,Jo,Jo,PROPN,NNP,2,npadvmod
1,41,6,.,. ,.,PUNCT,.,2,punct
1,42,1,It,It,it,PRON,PRP,2,nsubj
1,42,2,’s,’s ,’,VERB,VBZ,0,root
1,42,3,so,so ,so,ADV,RB,4,advmod
1,42,4,boyish,boyish,boyish,ADJ,JJ,2,acomp
1,42,5,!,!,!,PUNCT,.,2,punct
1,42,6,”,” ,"""",PUNCT,'',2,punct
1,42,7, , , ,SPACE,_SP,6,dep
1,43,1,“,“,"""",PUNCT,``,3,punct
1,43,2,That,That,that,PRON,DT,3,nsubj
1,43,3,’s,’s ,’,VERB,VBZ,0,root
1,43,4,why,why ,why,SCONJ,WRB,6,advmod
1,43,5,I,I ,I,PRON,PRP,6,nsubj
1,43,6,do,do ,do,VERB,VBP,3,ccomp
1,43,7,it,it,it,PRON,PRP,6,dobj
1,43,8,.,.,.,PUNCT,.,3,punct
1,43,9,”,” ,"""",PUNCT,'',3,punct
1,43,10, , , ,SPACE,_SP,9,dep
1,44,1,“,“,"""",PUNCT,``,7,punct
1,44,2,I,I ,I,PRON,PRP,7,nmod
1,44,3,detest,detest ,detest,ADV,RBS,4,advmod
1,44,4,rude,rude,rude,ADJ,JJ,7,amod
1,44,5,",",", ",",",PUNCT,",",7,punct
1,44,6,unladylike,unladylike ,unladylike,ADJ,JJ,7,amod
1,44,7,girls,girls,girl,NOUN,NNS,0,root
1,44,8,!,!,!,PUNCT,.,7,punct
1,44,9,”,” ,"""",PUNCT,'',7,punct
1,44,10, , , ,SPACE,_SP,9,dep
1,45,1,“,“,"""",PUNCT,``,3,punct
1,45,2,I,I ,I,PRON,PRP,3,nsubj
1,45,3,hate,hate ,hate,VERB,VBP,0,root
1,45,4,affected,affected,affect,VERB,VBN,3,xcomp
1,45,5,",",", ",",",PUNCT,",",4,punct
1,45,6,niminy,niminy,niminy,ADJ,JJ,8,compound
1,45,7,-,-,-,PUNCT,HYPH,8,punct
1,45,8,piminy,piminy ,piminy,PROPN,NNP,9,compound
1,45,9,chits,chits,chit,NOUN,NNS,3,dobj
1,45,10,!,!,!,PUNCT,.,3,punct
1,45,11,”,” ,"""",PUNCT,'',3,punct
1,45,12, , , ,SPACE,_SP,11,dep
1,46,1,“,“,"""",PUNCT,``,10,punct
1,46,2,Birds,Birds ,bird,NOUN,NNS,7,nsubj
1,46,3,in,in ,in,ADP,IN,2,prep
1,46,4,their,their ,their,PRON,PRP$,6,poss
1,46,5,little,little ,little,ADJ,JJ,6,amod
1,46,6,nests,nests ,nest,NOUN,NNS,3,pobj
1,46,7,agree,agree,agree,VERB,VBP,10,ccomp
1,46,8,",",",",",",PUNCT,",",10,punct
1,46,9,”,” ,"""",PUNCT,'',10,punct
1,46,10,sang,sang ,sing,VERB,VBD,0,root
1,46,11,Beth,Beth,Beth,PROPN,NNP,10,nsubj
1,46,12,",",", ",",",PUNCT,",",11,punct
